Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Spring,2011,23,MCB,253,0,2,11,6,3,0,1,0,0,0,0,0,0,0,Exp Techniqs in Cellular Biol,"Good, Elizabeth A",3.4643478260869562
Fall,2020,92,CHLH,456,44,18,4,3,8,3,1,2,1,1,0,3,4,0,Organization of Health Care,"Seraphin, Tammy J",3.4349999999999996
Fall,2010,22,MCB,150,0,1,4,3,2,5,2,3,0,2,0,0,0,0,Molec & Cellular Basis of Life,"Poon, Emily",2.7881818181818185
Spring,2014,43,RLST,270,0,5,5,11,3,4,4,5,3,0,1,0,2,0,"Religion, Ethics, Environment","McKim, Robert J",2.7904651162790697
Summer,2011,25,LAS,101,4,15,2,0,2,0,0,1,0,0,0,0,1,0,Freshman Seminar,"Hoffman, Ruth A",3.6536
Spring,2013,23,ANSC,306,2,16,0,1,2,0,0,2,0,0,0,0,0,0,Equine Science,"Kline, Kevin H",3.71
Fall,2011,52,BADM,350,1,12,12,11,7,4,3,1,1,0,0,0,0,0,IT for Networked Organizations,"Sachdev, Vishal",3.365576923076923
Fall,2018,54,FSHN,461,0,36,3,6,2,2,0,1,0,3,1,0,0,0,Food Processing I,"Feng, Hao",3.58
Summer,2014,21,SOCW,400,0,4,9,4,3,0,0,1,0,0,0,0,0,0,Generalist SW Practice Methods,"Bragg, Mary",3.4928571428571424
Fall,2012,24,LLS,392,1,11,7,1,3,1,0,0,0,0,0,0,0,0,Chicanas&Latinas: Self&Society,"Dowling, Julie",3.6954166666666666
Fall,2021,22,SCAN,215,2,7,3,4,3,0,0,3,0,0,0,0,0,0,"Madness, Myth, and Murder","Malekin, Bjorn",3.424090909090909
Spring,2010,32,GWS,100,0,15,5,2,3,1,0,2,0,0,1,0,2,1,Intro Gender & Women's Studies,"Klean Zwilling, Jillian M",3.28
Spring,2022,27,CHBE,458,5,7,7,1,1,2,2,2,0,0,0,0,0,0,Synthetic Nanomaterials,"Yang, Hong",3.482222222222222
Fall,2013,85,EPSY,236,23,47,12,1,1,1,0,0,0,0,0,0,0,0,Child Dev For Elemen Teachers,"Zola, David",3.918117647058824
Spring,2019,249,MCB,100,28,31,34,32,32,25,11,22,8,9,6,4,6,1,Introductory Microbiology,"Chapman, Kenneth",2.958588709677419
Spring,2015,28,ECE,418,10,7,3,3,1,2,1,0,1,0,0,0,0,0,Image & Video Processing,"Do, Minh N",3.619285714285714
Fall,2021,21,CHEM,534,0,4,3,5,8,0,0,1,0,0,0,0,0,0,Advanced Organic Synthesis,"Sarlah, David",3.317142857142857
Fall,2014,30,CS,173,1,3,0,2,5,7,1,3,3,2,0,1,1,1,Discrete Structures,"Fleck, Margaret M",2.5179310344827583
Spring,2014,29,MATH,446,0,4,3,4,6,2,5,2,2,0,1,0,0,0,Applied Complex Variables,"Merenkov, Sergiy",2.884827586206897
Spring,2010,39,ECON,103,0,11,0,0,12,0,0,3,0,0,5,0,5,3,Macroeconomic Principles,"Liu, Zhiwei",2.5277777777777777
Fall,2014,24,MATH,225,3,5,3,1,6,4,0,2,0,0,0,0,0,0,Introductory Matrix Theory,"Palmore, Julian I",3.2925000000000004
Spring,2011,102,PS,395,5,19,10,7,16,4,7,10,5,4,7,1,6,1,International Organization,"Hendrickson, Ryan C",2.6964356435643566
Spring,2018,22,LAS,102,11,4,3,2,2,0,0,0,0,0,0,0,0,0,Transfer Advantage,"Soranso, Murillo S",3.803181818181818
Fall,2011,35,HIST,381,0,8,12,7,4,1,3,0,0,0,0,0,0,0,Urban History,"Burgos, Adrian",3.4574285714285713
Spring,2018,86,MUS,272,0,84,1,0,0,0,0,0,0,0,0,0,1,0,University Band,"Vanegas Ruiz, Nora P",3.949651162790698
Fall,2019,25,EALC,398,11,6,4,2,1,1,0,0,0,0,0,0,0,0,CHIN Language Processing,"Shih, Chilin",3.8004000000000002
Fall,2010,28,EALC,361,0,10,1,6,4,1,2,3,0,0,0,0,1,0,Women in East Asia,"Shao, Dan",3.177857142857143
Fall,2010,41,GS,101,11,18,3,1,2,1,1,1,1,1,0,0,0,1,Exploring General Studies,"Parrish, Michael L",3.6585
Spring,2022,29,ATMS,420,12,7,2,4,2,1,0,0,0,0,0,0,1,0,Atmospheric Chemistry,"Horowitz, Hannah M",3.632068965517241
Spring,2010,21,BTW,250,4,10,4,2,1,0,0,0,0,0,0,0,0,0,Principles Bus Comm,"Sheets, Frank R",3.825714285714286
Spring,2018,268,MCB,450,15,24,43,52,37,34,19,18,11,3,2,2,6,2,Introductory Biochemistry,"Orlean, Peter A",2.987669172932331
Spring,2014,30,CS,173,2,2,2,8,4,1,4,2,2,2,1,0,0,0,Discrete Structures,"Fleck, Margaret M",2.832333333333333
Fall,2020,38,BADM,322,1,28,3,0,6,0,0,0,0,0,0,0,0,0,Marketing Research,"Kim, Myoung Hee",3.816052631578947
Fall,2011,211,SHS,120,0,119,0,0,60,0,0,22,0,0,3,0,5,2,"Child, Comm, & Lang Ability","Cravens, Jennifer J",3.3636363636363638
Spring,2010,35,MS,317,0,13,5,7,6,1,0,2,0,1,0,0,0,0,History of Communication,"Davis, Ian K",3.4188571428571426
Spring,2015,33,ECON,202,1,8,4,0,9,1,1,5,0,0,0,0,4,0,Economic Statistics I,"Schultz, Colleen",2.8084848484848486
Fall,2012,30,CS,173,3,4,3,3,3,2,0,2,2,4,1,1,2,0,Discrete Structures,"Fleck, Margaret M",2.589
Spring,2013,36,IB,461,0,23,2,1,6,1,1,0,1,0,0,0,1,0,Ornithology,"Hoover, Jeffrey P",3.5372222222222223
Spring,2022,112,ECE,110,4,28,4,12,20,6,6,9,4,8,4,1,6,0,Introduction to Electronics,"Gilbert, Matthew",2.7913392857142862
Spring,2013,32,ACCY,312,1,4,6,6,9,5,0,0,0,0,0,0,0,1,Principles of Taxation,"Varadharajan, Anupama",3.301612903225806
Spring,2013,33,BADM,375,4,9,4,8,4,2,0,1,1,0,0,0,0,0,Business Process Management,"Yang, Shitao",3.464545454545455
Fall,2017,29,GS,101,0,12,2,2,2,1,1,1,0,0,0,0,8,0,Exploring General Studies,"Robertson, Prince",2.586206896551724
Spring,2016,26,LING,270,11,11,2,2,0,0,0,0,0,0,0,0,0,0,"Language, Technology & Society","Hall, John W",3.923076923076923
Fall,2013,24,ANTH,143,1,9,6,3,3,1,0,0,0,0,1,0,0,0,Biology of Human Behavior,"Clancy, Kathryn B",3.528333333333333
Fall,2010,22,HIST,141,0,4,4,2,5,1,1,1,2,0,0,0,2,0,Western Civ to 1660,"Symes, Carol L",2.8490909090909096
Fall,2012,25,RLST,104,0,20,0,0,4,0,0,0,0,0,0,0,1,0,Asian Mythology,"You, Yu-Shan",3.68
Spring,2018,21,MCB,150,0,5,2,3,2,3,0,2,1,2,0,0,1,0,Molec & Cellular Basis of Life,"Reedy, Melissa M",2.8414285714285716
Fall,2012,83,RST,230,0,24,16,5,24,7,1,5,1,0,0,0,0,0,Leisure Services and Diversity,"Blanco, Joel A",3.326024096385542
Fall,2018,54,LER,543,2,30,15,3,3,1,0,0,0,0,0,0,0,0,Workplace Dispute Resolution,"Lamare, James R",3.7909259259259263
Fall,2020,51,BUS,201,11,31,6,1,1,1,0,0,0,0,0,0,0,0,Business Dynamics,"Dahl, James G",3.9023529411764706
Spring,2017,48,ANSC,305,23,11,4,2,3,1,2,1,0,0,0,0,1,0,Human Animal Interactions,"Albert, Sarah D",3.6597916666666666
Fall,2015,22,MCB,245,0,0,3,1,2,2,4,5,4,0,1,0,0,0,Human Anat & Physiol Lab I,"Swigart, James P",2.3945454545454545
Spring,2020,101,ACCY,398,91,3,2,1,0,0,0,4,0,0,0,0,0,0,Practical Problems in Atg,"Nekrasz, Frank",3.9076237623762373
Spring,2020,64,FIN,446,8,33,17,5,1,0,0,0,0,0,0,0,0,0,Real Estate Financial Markets,"Tchistyi, Alexei V",3.844375
Fall,2011,48,ECE,313,4,5,3,11,17,4,0,1,1,0,1,0,1,0,Probability with Engrg Applic,"Viswanath, Pramod",3.1247916666666664
Spring,2020,32,CMN,396,5,4,5,5,2,4,4,0,1,1,1,0,0,0,Applied Org Comm,"Wright-Dixon, Trina J",3.15625
Fall,2015,32,ECON,102,5,9,4,4,4,1,2,1,1,1,0,0,0,0,Microeconomic Principles,"Szewerniak, Wojciech W",3.3853125
Spring,2016,25,AGCM,315,3,12,4,6,0,0,0,0,0,0,0,0,0,0,Emerging Media,"Flure, Leia E",3.7864000000000004
Fall,2010,26,EPS,400,3,15,6,1,1,0,0,0,0,0,0,0,0,0,History of American Education,"Pak, Yoon K",3.8596153846153842
Spring,2019,35,STAT,200,2,8,7,5,2,3,1,2,1,2,1,0,1,0,Statistical Analysis,"Wang, Runmin",3.0860000000000003
Fall,2019,71,FSHN,426,2,40,28,1,0,0,0,0,0,0,0,0,0,0,Biochemical Nutrition I,"Pan, Yuan-Xiang",3.860422535211267
Fall,2020,30,IHLT,474,0,25,0,0,3,0,0,1,0,0,0,0,1,0,Pre-Field Experience in Health,"DiFilippo, Kristen N",3.7
Spring,2017,24,ACE,161,0,21,0,0,2,0,0,1,0,0,0,0,0,0,Microcomputer Applications,"Lo, Alexander C",3.8333333333333335
Fall,2017,33,SOCW,200,0,5,8,5,7,2,5,0,0,0,1,0,0,0,Introduction to Social Work,"Earls Larrison, Tara",3.1818181818181817
Summer,2011,21,RST,503,8,7,3,1,2,0,0,0,0,0,0,0,0,0,Adv Leisure Research Methods,"Caton, Kellee",3.825714285714286
Spring,2017,29,CHEM,105,0,25,1,0,1,0,0,0,1,0,0,0,1,0,General Chemistry Lab II,"Dahodwala, Mohsin G",3.7358620689655173
Spring,2018,38,CS,429,3,7,11,10,3,4,0,0,0,0,0,0,0,0,"Software Engineering II, ACP","Marinov, Darko",3.509210526315789
Spring,2016,91,MATH,286,12,10,15,13,6,4,6,4,8,2,2,3,5,1,Intro to Differential Eq Plus,"Albin, Pierre",2.8558888888888894
Spring,2015,23,RUSS,202,6,6,3,1,3,2,1,1,0,0,0,0,0,0,Second-Year Russian II,"Shafter, Morgan B",3.5221739130434786
Fall,2015,28,CMN,336,2,5,4,7,4,5,0,0,0,0,1,0,0,0,Family Communication,"Wehrman, Erin C",3.297857142857143
Fall,2013,26,PSYC,201,9,5,0,4,2,2,0,2,0,0,0,0,1,1,Intro to Social Psych,"Cho, Seong Hee",3.3864
Spring,2017,30,ACCY,202,2,6,2,9,5,4,0,1,1,0,0,0,0,0,Accounting and Accountancy II,"Chen, Monica S",3.288666666666667
Spring,2022,265,CMN,368,35,73,39,31,32,16,11,14,3,3,3,2,3,0,Sexual Communication,"Ramey, Mary E",3.336037735849057
Fall,2013,22,BTW,250,12,4,5,1,0,0,0,0,0,0,0,0,0,0,Principles Bus Comm,"Gheba, Khaleel A",3.894545454545454
Fall,2010,55,KIN,104,26,27,1,0,0,0,1,0,0,0,0,0,0,0,Ice Skating I,"Weber, Melissa B",3.963636363636364
Fall,2016,77,STAT,410,14,18,16,4,7,4,4,3,1,2,1,1,1,1,Statistics and Probability II,"Douglas, Jeffrey A",3.3294736842105257
Spring,2019,31,INFO,490,4,10,4,7,0,5,0,0,0,0,0,1,0,0,Makerspace Intro: Open Studio,"Ginger, Jeffrey A",3.484193548387097
Fall,2018,23,ENG,199,0,17,0,0,4,0,0,0,0,0,0,0,2,0,Intro to Engrg-ARISE,"Davidson, Emily N",3.4782608695652173
Spring,2010,24,MS,101,0,17,6,1,0,0,0,0,0,0,0,0,0,0,Intro to the Media,"Redmond, Dennis R",3.889583333333333
Spring,2010,72,PSYC,220,4,13,11,7,11,9,4,4,2,2,1,0,3,1,Images of Mind,"Beck, Diane M",3.0004225352112677
Spring,2021,54,ARTD,448,31,8,2,4,0,3,1,1,1,1,0,1,1,0,Professional Design Practice,"Kendall, James W",3.567962962962963
Spring,2016,26,ME,483,9,10,5,0,2,0,0,0,0,0,0,0,0,0,Mechanobiology,"Wang, Ning",3.8596153846153842
Fall,2014,22,LAS,101,7,10,2,1,1,0,0,0,0,0,0,0,1,0,Freshman Seminar,"Hoffman, Ruth A",3.7122727272727274
Fall,2010,26,CHEM,102,0,6,0,1,4,5,1,3,0,4,1,0,1,0,General Chemistry I,"Hummel, Thomas J",2.5896153846153847
Fall,2020,32,LAW,796,0,5,14,6,4,2,1,0,0,0,0,0,0,0,Counter-Terrorism Law & Policy,"Keenan, Patrick J",3.4696875
Spring,2020,30,REL,110,14,7,4,2,1,1,0,0,0,0,0,0,1,0,World Religions,"Folkenroth, Emma",3.7003333333333335
Spring,2021,27,ENGL,119,5,11,5,4,2,0,0,0,0,0,0,0,0,0,Literature of Fantasy,"Baron, Iryce W",3.765555555555555
Fall,2016,53,ENG,471,18,24,8,1,1,0,0,0,0,0,1,0,0,0,Seminar Energy & Sustain Engrg,"Abelson, John R",3.862075471698114
Spring,2022,29,ENGL,115,17,6,5,0,0,0,0,0,1,0,0,0,0,0,Intro to British Literature,"Brakke, Carson J",3.862758620689655
Spring,2020,104,CHLH,380,0,89,0,0,8,0,0,3,0,0,3,0,1,0,Orientation to Internship,"Adamson, Brynn C",3.7403846153846154
Fall,2016,95,ECE,464,6,24,4,7,14,8,5,16,3,2,6,0,0,0,Power Electronics,"Pilawa Podgursk, Robert C",2.9333684210526316
Summer,2013,68,ADV,310,7,24,14,9,7,5,1,1,0,0,0,0,0,0,Intro to Public Relations,"Olson, Katrina M",3.5886764705882355
Spring,2011,54,BADM,375,5,10,6,16,9,6,2,0,0,0,0,0,0,0,Business Process Management,"Lim, Michael K",3.3885185185185187
Summer,2013,21,NRES,472,3,11,0,0,2,0,0,2,0,0,0,0,3,0,Environmental Psychology,"Vining, Joanne",3.142857142857143
Spring,2010,27,CS,105,3,6,6,3,2,2,0,2,1,2,0,0,0,0,Intro Computing: Non-Tech,"Saharan, Ankit",3.2474074074074073
Spring,2022,24,MCB,252,4,8,2,2,2,2,1,1,1,1,0,0,0,0,"Cells, Tissues & Development","Good, Elizabeth A",3.36125
Fall,2013,23,ENG,598,2,10,8,1,0,0,0,1,0,0,0,1,0,0,Applied Project Mgmt for LINC,"Litchfield, J B",3.6243478260869564
Spring,2020,567,CHLH,243,350,114,33,17,22,13,3,5,4,2,1,0,2,1,Drug Use and Abuse,"Kersh, Renique",3.819363957597172
Fall,2020,40,CS,519,8,20,7,1,4,0,0,0,0,0,0,0,0,0,Scientific Visualization,"Shaffer, Eric G",3.8255000000000003
Fall,2013,28,MCB,245,2,1,2,6,3,4,2,3,2,1,2,0,0,0,Human Anat & Physiol Lab I,"Swigart, James P",2.7260714285714287
Fall,2015,27,RLST,110,1,3,6,1,1,8,3,1,2,1,0,0,0,0,World Religions,"Tatman, Dallas C",2.9396296296296294
Spring,2013,25,ADV,588,0,9,7,5,4,0,0,0,0,0,0,0,0,0,Graduate Seminar II,"Chambers, Jason P",3.6136
Fall,2017,23,ACCY,201,0,2,3,0,2,6,2,1,3,0,2,0,2,0,Accounting and Accountancy I,"Hennessy, Thomas J",2.378260869565217
Summer,2011,24,LAS,101,5,11,2,2,3,1,0,0,0,0,0,0,0,0,Freshman Seminar,"Hoffman, Ruth A",3.73625
Spring,2016,50,ADV,483,0,7,26,9,4,0,3,0,1,0,0,0,0,0,Audience Analysis,"Sar, Sela",3.481
Fall,2017,48,ECON,203,8,6,3,6,9,4,3,2,3,0,1,1,2,0,Economic Statistics II,"Petry, Joseph A",2.9654166666666666
Summer,2017,66,ACE,240,14,18,11,10,3,4,1,0,0,3,0,0,2,0,Personal Financial Planning,"Stoddard, Paul B",3.449545454545455
Spring,2017,37,ECON,528,31,4,1,1,0,0,0,0,0,0,0,0,0,0,Microeconomics for Business,"Esfahani, Hadi S",3.972972972972973
Fall,2011,33,ECON,103,0,8,0,0,9,0,0,7,0,0,6,0,2,1,Macroeconomic Principles,"Zhang, Zheng",2.46875
Summer,2015,44,ART,205,0,26,0,4,6,0,2,0,2,0,0,0,0,4,Experience & Meaning in Design,"Peterson, Matthew",3.5829999999999997
Spring,2014,34,GE,423,7,21,3,0,0,0,0,2,1,0,0,0,0,0,Mechatronics,"Block, Daniel J",3.7847058823529416
Fall,2019,38,HIST,277,3,24,2,3,2,3,0,0,0,0,0,0,1,0,Encounters in Native America,"Marshall, Lindsay",3.6668421052631572
Fall,2010,66,CHBE,101,1,8,24,16,6,7,4,0,0,0,0,0,0,0,Hidden World of Engineering,"Hammack, William S",3.3843939393939393
Spring,2013,34,ECON,103,4,2,6,3,7,1,4,5,0,0,0,1,0,1,Macroeconomic Principles,"Sogo, Takeharu",3.0203030303030305
Fall,2015,31,ACCY,201,2,2,6,4,3,4,2,3,2,0,0,0,2,1,Accounting and Accountancy I,"Wojnarowski, Michelle L",2.834
Spring,2022,106,MCB,320,25,16,18,10,11,4,4,5,2,3,3,1,4,0,Mechanisms of Human Disease,"Bolton, Eric C",3.1826415094339624
Fall,2014,32,ECON,103,1,4,6,10,9,1,0,0,1,0,0,0,0,0,Macroeconomic Principles,"Baer, Werner",3.333125
Fall,2017,26,SOCW,532,0,23,2,0,0,1,0,0,0,0,0,0,0,0,Practice Evaluation,"Houston, Elisabeth A",3.9234615384615386
Spring,2022,95,CHLH,409,45,30,6,4,3,1,1,1,1,0,1,0,1,1,Women's Health,"Bensken, Jeanine D",3.766063829787234
Spring,2018,55,NRES,499,6,16,4,7,10,5,2,1,2,0,1,0,0,1,NRES 456 Group Project,"Miller, James R",3.3396296296296297
Fall,2014,262,MATH,241,8,21,33,33,28,31,29,33,13,8,10,5,7,3,Calculus III,"Cellarosi, Francesco",2.675830115830116
Fall,2011,29,ACE,100,4,9,2,5,1,2,2,3,0,0,0,0,1,0,Agr Cons and Resource Econ,"Gundersen, Lisa C",3.2755172413793106
Spring,2014,22,BTW,250,0,8,9,4,1,0,0,0,0,0,0,0,0,0,Principles Bus Comm,"Mesnard, Natalie A",3.6977272727272723
Spring,2010,26,PSYC,334,0,8,6,3,1,2,2,0,0,0,0,1,3,0,Vision and Space Lab,"Wang, Ranxiao",2.987692307692307
Fall,2021,28,AE,199,17,9,0,0,0,0,0,1,0,0,1,0,0,0,Introduction to Rocketry,"Woodard, Brian S",3.8214285714285716
Spring,2015,108,ASTR,100,9,15,18,12,22,8,7,6,7,0,0,0,4,0,Introduction to Astronomy,"Liu, Yuk Tung",3.0498148148148148
Summer,2013,36,CHEM,105,12,13,5,1,2,1,0,1,0,0,0,1,0,0,General Chemistry Lab II,"Ray, Christian R",3.6949999999999994
Spring,2014,33,ECON,202,1,6,4,4,8,1,1,7,0,0,0,0,1,0,Economic Statistics I,"Kim, Dongwoo",3.0
Fall,2012,57,BADM,572,6,13,10,13,10,5,0,0,0,0,0,0,0,0,Stat for Mgt Decision Making,"Petry, Joseph A",3.4971929824561405
Spring,2020,33,FIN,579,4,12,8,7,2,0,0,0,0,0,0,0,0,0,Applied Portfolio Management,"Excell, Richard O",3.7172727272727273
Spring,2014,21,HIST,120,0,5,4,2,4,1,1,2,1,1,0,0,0,0,East Asian Civilizations,"Abele, Michael T",3.1114285714285717
Spring,2011,69,MSE,308,4,21,22,16,1,2,1,0,0,1,0,1,0,0,Materials Laboratory II,"Shang, Jian K",3.5752173913043483
Fall,2014,23,ECON,490,4,1,4,4,2,2,2,0,2,1,0,0,1,0,Topics in Economic Growth,"Baerlocher Carv, Diogo",2.9856521739130435
Spring,2010,23,CHLH,111,0,21,0,0,1,0,0,0,0,0,1,0,0,0,Intro Kines & Community Health,"Firkins, Carol H",3.8260869565217392
Fall,2017,46,CHEM,232,8,6,2,5,11,2,2,5,3,0,2,0,0,0,Elementary Organic Chemistry I,"Moore, Jeffrey S",3.0434782608695654
Spring,2014,41,ACE,474,1,8,9,5,9,3,5,1,0,0,0,0,0,0,Econ of Consumption,"Boerngen, Maria A",3.276585365853659
Fall,2011,26,LER,100,0,4,3,3,1,3,1,3,1,1,1,0,5,0,Introduction to Labor Studies,"Hawking, Carol J",2.3207692307692307
Fall,2012,53,BADM,514,3,18,20,4,7,1,0,0,0,0,0,0,0,0,Managing Innovation,"Love, E G",3.6677358490566037
Spring,2010,74,MATH,285,5,7,9,6,10,10,5,6,7,2,5,0,1,1,Intro Differential Equations,"Laugesen, Richard S",2.7494520547945203
Spring,2014,40,BADM,449,2,6,8,10,4,1,3,2,3,0,1,0,0,0,Business Policy and Strategy,"Drnevich, Paul L",3.15825
Fall,2013,48,ACE,476,4,8,9,8,7,3,5,1,3,0,0,0,0,0,Family Economics,"Beller, Andrea H",3.23625
Fall,2017,25,AFRO,411,0,12,1,0,9,1,0,1,0,0,0,0,0,1,African American Psychology,"Neville, Helen A",3.4725
Fall,2016,34,CHLH,101,1,9,9,4,4,4,1,0,0,0,0,0,1,1,Introduction to Public Health,"Siebel, Marissa B",3.3745454545454545
Spring,2018,247,CHEM,233,9,60,61,42,48,11,8,4,0,0,0,0,3,1,Elementary Organic Chem Lab I,"Kell, David A",3.4135772357723577
Spring,2017,30,MSE,487,2,12,7,4,1,4,0,0,0,0,0,0,0,0,Materials for Nanotechnology,"Braun, Paul V",3.6229999999999998
Spring,2022,23,MATH,561,0,21,1,1,0,0,0,0,0,0,0,0,0,0,Theory of Probability I,"Song, Renming",3.9565217391304346
Spring,2020,31,CS,199,4,26,0,1,0,0,0,0,0,0,0,0,0,0,Python for Data,"Silva, Mariana T",3.9783870967741937
Spring,2015,101,PS,240,6,18,31,12,20,6,4,3,0,0,1,0,0,0,Intro to Comp Politics,"Leff, Carol S",3.386831683168317
Spring,2016,23,CI,448,0,21,0,1,1,0,0,0,0,0,0,0,0,0,Tchg Elem Social Studies,"Parsons, Marilyn A",3.927391304347826
Spring,2013,22,PS,313,0,3,0,1,5,7,2,1,3,0,0,0,0,0,Congress and Foreign Policy,"Henehan, Marie T",2.7586363636363633
Spring,2011,36,MUS,108,6,10,8,1,4,1,2,1,0,1,0,0,2,0,Aural Skills II,"Solya, Andrea",3.3152777777777778
Spring,2022,44,BADM,211,0,18,9,12,5,0,0,0,0,0,0,0,0,0,Business Analytics II,"Souyris, Sebastian",3.6361363636363637
Summer,2011,25,LAS,101,5,13,1,2,1,0,1,1,0,0,1,0,0,0,Freshman Seminar,"Hoffman, Ruth A",3.6264
Spring,2014,26,IB,481,1,12,9,0,3,1,0,0,0,0,0,0,0,0,Biology of Disease Vectors,"Allan, Brian F",3.7192307692307693
Spring,2017,26,CHEM,103,4,10,7,1,0,1,1,0,0,0,1,0,0,1,General Chemistry Lab I,"Abunada, Ibrahim Y",3.6408
Fall,2014,22,BADM,590,0,15,5,2,0,0,0,0,0,0,0,0,0,0,Data Science & Analytics,"Kim, Sung W",3.864090909090909
Spring,2016,23,MCB,252,1,6,3,6,2,0,3,0,0,1,1,0,0,0,"Cells, Tissues & Development","Good, Elizabeth A",3.230869565217391
Spring,2014,78,KIN,247,1,29,0,0,35,0,0,11,0,0,1,0,1,0,Intro to Sport Psychology,"Mullen, Sean P",3.1794871794871793
Spring,2014,33,SPED,447,0,29,2,0,2,0,0,0,0,0,0,0,0,0,Curriculum Development II,"Israel, Maya",3.9193939393939394
Fall,2018,369,BADM,590,0,309,32,18,6,2,0,0,0,0,0,0,2,0,Digital Media & Marketing,"Yao, Mike Z",3.893550135501355
Fall,2011,25,LING,401,4,3,5,2,3,4,0,1,0,0,3,0,0,0,Intro to General Phonetics,"Shih, Chilin",3.1075999999999997
Fall,2012,119,PSYC,312,1,3,20,30,36,13,8,3,1,0,1,0,1,2,Psychology of Race & Ethnicity,"Lyubansky, Mikhail",3.071111111111111
Fall,2010,43,ECE,462,3,4,7,2,6,10,9,0,0,0,0,0,1,1,Logic Design,"Vasudevan, Shobha",3.0004761904761903
Spring,2017,136,CHLH,410,31,49,24,14,14,1,1,2,0,0,0,0,0,0,Public Health Practice,"Kaplan, Justine",3.7183823529411764
Spring,2022,47,STAT,480,5,28,4,1,4,0,0,1,0,0,0,0,2,2,Data Science Foundations,"Balamuta, James J",3.644666666666667
Fall,2011,284,THEA,101,82,110,30,27,16,13,2,0,2,0,0,0,1,1,Introduction to Theatre Arts,"Morrissette, Jason W",3.741060070671378
Fall,2019,22,CMN,101,1,7,4,2,1,1,0,3,0,0,1,1,1,0,Public Speaking,"Johnson, Lauren P",3.030909090909091
Spring,2011,48,GE,400,0,16,20,9,1,2,0,0,0,0,0,0,0,0,Engineering Law,"Barich, Joseph M",3.660625
Fall,2012,23,MATH,124,1,1,6,4,1,3,1,1,1,1,0,0,3,0,Finite Mathematics,"Rezvani, Sepideh",2.6817391304347824
Fall,2013,29,CS,173,1,3,1,3,4,2,4,3,4,2,0,0,2,0,Discrete Structures,"Fleck, Margaret M",2.4710344827586206
Fall,2013,21,PS,353,2,4,5,4,3,2,0,1,0,0,0,0,0,0,Gov & Pol of Latin America,"Canache, Damarys J",3.429047619047619
Summer,2022,22,SOCW,531,0,15,5,1,1,0,0,0,0,0,0,0,0,0,Field Practicum and Seminar I,"Dunlap Johnson, Kenna E",3.8490909090909087
Fall,2011,22,ECE,547,7,10,4,0,1,0,0,0,0,0,0,0,0,0,Topics in Image Processing,"Huang, Thomas S",3.894545454545455
Fall,2021,24,ADV,290,7,4,2,2,3,0,1,2,2,0,0,0,1,0,Sports Public Relations,"Warren, Stephen M",3.1945833333333336
Spring,2011,33,LAW,654,0,10,8,10,5,0,0,0,0,0,0,0,0,0,International Trade Policy,"Davey, William J",3.5654545454545454
Spring,2016,29,CMN,412,1,12,2,2,8,0,0,2,2,0,0,0,0,0,Adv Organizational Comm,"Lammers, John C",3.356551724137931
Spring,2020,52,ACE,232,0,26,8,5,13,0,0,0,0,0,0,0,0,0,Farm Management,"Hubbs, Joseph T",3.634807692307693
Fall,2013,31,ECON,202,0,3,2,5,9,1,2,5,0,0,3,0,1,0,Economic Statistics I,"Schultz, Colleen",2.6877419354838707
Fall,2021,25,LAS,101,18,4,2,0,0,1,0,0,0,0,0,0,0,0,Design First Year Experience,"Oyewunmi, Modupe M",3.9204000000000003
Spring,2020,26,AIS,101,6,11,1,0,3,1,1,3,0,0,0,0,0,0,Intro to Amer Indian Studies,"Soto, Silvia",3.5257692307692308
Fall,2019,25,EPS,310,4,15,1,3,0,0,0,0,1,0,0,0,1,0,Race and Cultural Diversity,"Anderson, James D",3.6532
Fall,2011,24,ARTH,111,2,7,3,5,4,2,1,0,0,0,0,0,0,0,Ancient to Medieval Art,"Davis, Jenelle",3.4720833333333334
Fall,2012,22,NRES,325,2,8,5,2,4,0,1,0,0,0,0,0,0,0,Natural Resource Policy Mgmt,"Marty, Timothy D",3.6063636363636364
Fall,2012,213,MATH,221,5,29,20,19,26,25,21,19,16,7,5,10,8,3,Calculus I,"Whittlesey, Kim",2.628952380952381
Summer,2020,22,IS,504,9,11,0,1,1,0,0,0,0,0,0,0,0,0,Reference and Info Services,"Wong, Melissa A",3.924090909090909
Fall,2017,28,CHEM,103,9,10,4,3,1,0,0,0,0,0,0,0,1,0,General Chemistry Lab I,"Joulani, Dana A",3.7025
Fall,2011,21,HIST,410,0,6,8,0,2,0,1,2,1,0,0,0,1,0,Decolonization in Africa,"Brennan, James R",3.2076190476190476
Fall,2016,21,MSE,404,2,7,4,3,1,2,1,0,1,0,0,0,0,0,Computational MSE- Macroscale,"Ferguson, Andrew",3.476666666666667
Spring,2011,61,LAW,603,1,10,2,24,13,6,4,1,0,0,0,0,0,0,Torts,"Hurd, Heidi M",3.2393442622950817
Fall,2018,30,GWS,201,2,21,1,1,2,0,0,3,0,0,0,0,0,0,"Race, Gender & Power","Brown, Ruth N",3.7
Spring,2016,144,PSYC,248,0,19,0,0,60,0,0,48,0,0,13,0,4,0,Learning and Memory,"Sahakyan, Lili",2.5347222222222223
